ride_id,timestamp,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,duration_min,fare_amount,traffic_level
590,2025-01-03T07:10:00,12.924399,77.646873,12.931325,77.511713,14.67,38.07,192.75,1
591,2025-01-03T07:15:00,12.951822,77.660602,12.981042,77.515856,16.02,46.58,210.31,1
592,2025-01-03T07:20:00,12.959447,77.559265,12.92152,77.530289,5.26,13.65,100.11,1
593,2025-01-03T07:25:00,13.024266,77.516037,12.971526,77.626019,13.28,43.61,200.25,2
594,2025-01-03T07:30:00,12.94156,77.688176,12.918652,77.675027,2.92,7.81,91.37,2
595,2025-01-03T07:35:00,12.987097,77.687187,13.000838,77.596256,9.97,34.4,147.04,2
596,2025-01-03T07:40:00,12.90331,77.696504,12.91292,77.662877,3.8,6.2,77.94,0
597,2025-01-03T07:45:00,12.957143,77.510913,12.989919,77.680481,18.73,32.15,213.16,0
598,2025-01-03T07:50:00,12.966387,77.509673,13.023073,77.665268,18.0,42.35,226.24,1
599,2025-01-03T07:55:00,13.02389,77.626292,13.017661,77.619713,0.99,2.94,61.86,1
600,2025-01-03T08:00:00,12.981167,77.621018,12.933073,77.62513,5.37,11.72,99.39,1
601,2025-01-03T08:05:00,13.014554,77.60468,12.934016,77.633304,9.48,18.4,121.7,0
602,2025-01-03T08:10:00,12.924505,77.536892,12.930344,77.577341,4.43,8.41,59.67,0
603,2025-01-03T08:15:00,12.957418,77.667829,12.921799,77.601139,8.24,12.95,122.68,0
604,2025-01-03T08:20:00,12.98608,77.613204,13.031705,77.611575,5.08,12.94,111.64,2
605,2025-01-03T08:25:00,12.996836,77.509117,13.041896,77.668433,17.97,28.35,203.04,0
606,2025-01-03T08:30:00,12.925483,77.525389,12.918493,77.603712,8.52,15.84,120.13,0
607,2025-01-03T08:35:00,12.911514,77.500837,13.000565,77.628364,17.0,42.33,204.48,1
608,2025-01-03T08:40:00,12.962316,77.504801,12.950306,77.535416,3.58,8.79,73.41,0
609,2025-01-03T08:45:00,12.947305,77.578629,12.935539,77.519393,6.55,15.05,98.84,0
610,2025-01-03T08:50:00,13.001632,77.609386,12.971263,77.684487,8.81,15.69,124.0,0
611,2025-01-03T08:55:00,13.048877,77.548134,13.031146,77.666125,12.93,24.56,156.19,0
612,2025-01-03T09:00:00,12.961451,77.695644,12.927134,77.659832,5.44,12.14,92.99,0
613,2025-01-03T09:05:00,13.024892,77.660833,13.029963,77.511923,16.14,34.54,197.68,1
614,2025-01-03T09:10:00,12.962373,77.609718,12.960411,77.603922,0.66,1.75,61.82,2
615,2025-01-03T09:15:00,12.919951,77.531747,13.042391,77.67592,20.72,72.35,275.36,2
616,2025-01-03T09:20:00,12.931247,77.571088,13.000383,77.596761,8.18,19.28,134.24,1
617,2025-01-03T09:25:00,12.924219,77.594348,12.983021,77.614057,6.88,15.42,108.07,0
618,2025-01-03T09:30:00,12.90378,77.570966,13.017032,77.612779,13.38,29.38,170.72,0
619,2025-01-03T09:35:00,13.010254,77.622022,12.973227,77.526636,11.12,21.35,142.81,0
620,2025-01-03T09:40:00,12.989895,77.602742,12.943228,77.501293,12.16,27.78,169.76,1
621,2025-01-03T09:45:00,12.926161,77.59433,12.913713,77.625136,3.61,8.7,81.76,1
622,2025-01-03T09:50:00,12.978207,77.679315,12.929444,77.504513,19.7,60.63,258.15,2
623,2025-01-03T09:55:00,13.021524,77.585935,13.012479,77.682608,10.52,22.95,154.74,1
624,2025-01-03T10:00:00,12.94032,77.539729,12.937029,77.561283,2.36,6.12,78.25,1
625,2025-01-03T10:05:00,12.912236,77.517558,12.925774,77.603615,9.45,16.85,118.36,0
626,2025-01-03T10:10:00,12.960047,77.662373,12.902079,77.629876,7.35,20.56,129.97,1
627,2025-01-03T10:15:00,12.999454,77.635813,13.039761,77.69939,8.22,18.8,119.78,1
628,2025-01-03T10:20:00,13.031963,77.509844,12.934662,77.679477,21.33,36.7,253.53,0
629,2025-01-03T10:25:00,12.93586,77.651608,13.014001,77.56252,12.99,28.7,174.88,1
630,2025-01-03T10:30:00,13.046484,77.629121,13.040182,77.560677,7.45,20.6,114.54,1
631,2025-01-03T10:35:00,13.000756,77.645862,12.986259,77.541364,11.44,26.44,157.94,1
632,2025-01-03T10:40:00,12.96412,77.629044,13.011782,77.546445,10.4,23.6,151.99,1
633,2025-01-03T10:45:00,13.036388,77.574046,13.012692,77.679399,11.71,31.43,173.96,2
634,2025-01-03T10:50:00,13.043444,77.575335,12.950886,77.512486,12.34,26.03,164.35,1
635,2025-01-03T10:55:00,13.021324,77.675098,12.94537,77.67174,8.45,27.6,138.97,2
636,2025-01-03T11:00:00,12.922004,77.638065,13.041754,77.636508,13.32,26.64,163.97,0
637,2025-01-03T11:05:00,12.917993,77.562413,13.020359,77.672284,16.47,40.39,205.78,0
638,2025-01-03T11:10:00,12.949323,77.632463,13.012774,77.662389,7.76,21.84,142.8,2
639,2025-01-03T11:15:00,13.001658,77.550463,13.030956,77.533772,3.73,8.26,71.62,0
640,2025-01-03T11:20:00,12.971321,77.66982,12.95751,77.533656,14.83,45.23,211.36,2
641,2025-01-03T11:25:00,12.976667,77.620863,12.969135,77.665742,4.93,15.84,105.09,2
642,2025-01-03T11:30:00,12.91581,77.667771,13.000652,77.639405,9.92,23.61,126.36,0
643,2025-01-03T11:35:00,12.961167,77.677276,12.90708,77.692283,6.23,16.39,108.97,1
644,2025-01-03T11:40:00,12.940584,77.549758,13.041309,77.559654,11.25,26.93,159.63,1
645,2025-01-03T11:45:00,12.95537,77.571438,12.951614,77.604109,3.56,10.27,80.85,1
646,2025-01-03T11:50:00,12.975828,77.601552,12.920756,77.696548,11.98,18.85,154.76,0
647,2025-01-03T11:55:00,12.962272,77.584438,13.01776,77.539143,7.88,24.82,147.35,2
648,2025-01-03T12:00:00,12.962845,77.591606,12.938497,77.650423,6.92,16.07,118.22,1
649,2025-01-03T12:05:00,12.951753,77.510947,12.930636,77.583739,8.23,12.35,111.7,0
650,2025-01-03T12:10:00,13.03725,77.668776,13.011344,77.533563,14.93,23.4,180.9,0
651,2025-01-03T12:15:00,12.96458,77.523828,12.976859,77.569766,5.16,10.95,82.46,0
652,2025-01-03T12:20:00,13.007808,77.522121,12.905339,77.698866,22.29,34.63,259.12,0
653,2025-01-03T12:25:00,12.951187,77.588837,13.001338,77.601779,5.75,19.36,115.26,2
654,2025-01-03T12:30:00,12.901487,77.655609,12.96911,77.697768,8.8,26.28,128.92,1
655,2025-01-03T12:35:00,12.980759,77.698427,13.02863,77.519473,20.11,47.16,250.17,1
656,2025-01-03T12:40:00,12.901047,77.580696,12.935213,77.663774,9.77,22.75,123.82,0
657,2025-01-03T12:45:00,12.910228,77.537425,12.983332,77.558272,8.44,20.05,125.57,1
658,2025-01-03T12:50:00,13.031386,77.68106,12.973944,77.566031,14.0,34.36,169.29,0
659,2025-01-03T12:55:00,12.94471,77.56408,12.924643,77.656632,10.28,21.94,131.12,0
660,2025-01-03T13:00:00,12.918577,77.514107,13.036414,77.538026,13.36,40.67,196.5,2
661,2025-01-03T13:05:00,12.925322,77.670789,12.901984,77.602356,7.86,23.06,121.52,1
662,2025-01-03T13:10:00,13.03638,77.663925,13.033229,77.539844,13.45,24.05,157.52,0
663,2025-01-03T13:15:00,12.981683,77.531976,13.003687,77.533513,2.45,4.91,46.52,0
664,2025-01-03T13:20:00,13.019466,77.647894,12.99683,77.531155,12.9,26.92,167.63,1
665,2025-01-03T13:25:00,12.905972,77.554798,13.043347,77.690727,21.22,32.74,233.23,0
666,2025-01-03T13:30:00,12.926864,77.578444,13.042167,77.52824,13.93,29.37,184.05,1
667,2025-01-03T13:35:00,13.016285,77.568518,12.99415,77.538403,4.09,9.96,71.78,0
668,2025-01-03T13:40:00,13.037647,77.677494,12.993815,77.661654,5.17,9.48,86.85,0
669,2025-01-03T13:45:00,12.953394,77.529701,12.98947,77.662877,14.98,24.45,172.66,0
670,2025-01-03T13:50:00,12.929503,77.547497,12.944985,77.628559,8.95,24.14,139.97,1
671,2025-01-03T13:55:00,12.930613,77.593808,13.020141,77.536032,11.76,28.03,145.28,0
672,2025-01-03T14:00:00,12.951439,77.636774,12.903802,77.638009,5.3,8.24,76.01,0
673,2025-01-03T14:05:00,12.958021,77.516116,12.922074,77.559595,6.18,14.9,94.75,0
674,2025-01-03T14:10:00,12.900907,77.596772,12.918487,77.561536,4.29,11.42,104.5,2
675,2025-01-03T14:15:00,13.032672,77.610799,12.980184,77.539092,9.72,23.48,135.44,0
676,2025-01-03T14:20:00,12.949176,77.574416,13.013974,77.567765,7.24,23.45,137.16,2
677,2025-01-03T14:25:00,12.907441,77.551413,12.969755,77.545396,6.96,20.32,115.81,1
678,2025-01-03T14:30:00,12.963566,77.568427,13.044233,77.58897,9.24,21.73,138.13,1
679,2025-01-03T14:35:00,13.014326,77.662361,12.951277,77.586739,10.78,30.88,172.09,2
680,2025-01-03T14:40:00,13.01909,77.688198,12.993482,77.648325,5.17,17.31,108.96,2
681,2025-01-03T14:45:00,12.960281,77.634751,12.967553,77.649793,1.82,3.88,47.54,0
682,2025-01-03T14:50:00,12.927963,77.649874,12.981854,77.540813,13.25,29.8,155.01,0
683,2025-01-03T14:55:00,13.045091,77.643025,13.04357,77.585421,6.24,18.09,106.96,1
684,2025-01-03T15:00:00,12.978757,77.641456,12.937826,77.589345,7.25,12.37,107.33,0
685,2025-01-03T15:05:00,12.982599,77.530629,13.009217,77.62005,10.13,28.06,148.62,1
686,2025-01-03T15:10:00,13.046312,77.614713,12.951246,77.629693,10.69,25.64,135.2,0
687,2025-01-03T15:15:00,13.022362,77.619462,12.959045,77.594687,7.53,21.4,131.49,2
688,2025-01-03T15:20:00,13.030447,77.517627,13.01652,77.66951,16.53,31.9,197.85,0
689,2025-01-03T15:25:00,12.980302,77.627065,12.929473,77.542349,10.78,19.64,133.63,0
690,2025-01-03T15:30:00,12.983962,77.671587,13.000039,77.587079,9.33,30.03,153.54,2
691,2025-01-03T15:35:00,12.938836,77.510565,13.008913,77.524261,7.93,16.12,113.17,0
692,2025-01-03T15:40:00,12.984662,77.620117,12.924938,77.575947,8.19,24.31,128.64,1
693,2025-01-03T15:45:00,13.014332,77.618343,12.928804,77.633337,9.65,25.11,142.44,1
694,2025-01-03T15:50:00,12.973468,77.605731,12.950166,77.603863,2.6,5.99,65.61,0
695,2025-01-03T15:55:00,12.965658,77.555351,12.983726,77.5694,2.52,8.63,81.33,2
696,2025-01-03T16:00:00,12.975356,77.565577,13.01057,77.507343,7.43,17.35,127.48,1
697,2025-01-03T16:05:00,12.972753,77.517081,13.045869,77.603602,12.41,27.75,170.89,1
698,2025-01-03T16:10:00,12.972525,77.58583,12.911234,77.521232,9.77,26.77,157.81,2
699,2025-01-03T16:15:00,13.015312,77.512389,12.986521,77.523842,3.43,5.33,57.31,0
700,2025-01-03T16:20:00,13.025125,77.523594,12.906773,77.58758,14.87,41.09,206.16,2
701,2025-01-03T16:25:00,12.967362,77.615523,12.985636,77.566485,5.69,9.14,86.45,0
702,2025-01-03T16:30:00,12.95502,77.519899,13.014989,77.693255,19.93,67.07,267.31,2
703,2025-01-03T16:35:00,12.942781,77.626154,12.968347,77.596403,4.3,9.81,91.99,1
704,2025-01-03T16:40:00,12.947706,77.684928,12.908434,77.597127,10.47,32.56,156.62,2
705,2025-01-03T16:45:00,12.951491,77.67041,12.983883,77.602948,8.15,12.35,112.99,0
706,2025-01-03T16:50:00,13.044553,77.575397,12.990482,77.515943,8.81,25.84,128.01,1
707,2025-01-03T16:55:00,12.987258,77.653269,12.960962,77.675968,3.82,11.08,84.24,1
708,2025-01-03T17:00:00,12.993526,77.526258,12.946454,77.540359,5.45,17.78,108.58,2
709,2025-01-03T17:05:00,12.927607,77.65129,12.971124,77.545158,12.48,25.46,175.05,1
710,2025-01-03T17:10:00,12.948926,77.593711,12.922194,77.696931,11.57,18.87,148.91,0
711,2025-01-03T17:15:00,12.963826,77.613083,12.903151,77.506886,13.34,37.58,174.92,1
712,2025-01-03T17:20:00,13.032786,77.517341,12.980754,77.682646,18.82,43.84,212.71,0
713,2025-01-03T17:25:00,13.040727,77.555113,12.949826,77.640162,13.68,40.07,188.88,1
714,2025-01-03T17:30:00,12.93072,77.6596,13.010782,77.512759,18.23,32.5,219.08,0
715,2025-01-03T17:35:00,13.046493,77.57544,13.020276,77.586906,3.17,8.49,96.12,2
716,2025-01-03T17:40:00,13.042153,77.543754,12.948933,77.651238,15.59,32.87,194.05,0
717,2025-01-03T17:45:00,12.93425,77.511692,12.944989,77.594862,9.09,16.86,119.06,0
718,2025-01-03T17:50:00,12.959997,77.511478,12.987496,77.676869,18.18,38.14,207.4,0
719,2025-01-03T17:55:00,13.005165,77.582146,12.975696,77.501471,9.34,24.84,147.35,1
720,2025-01-03T18:00:00,12.90576,77.57365,13.046855,77.584147,15.73,45.77,205.4,1
721,2025-01-03T18:05:00,13.019671,77.672873,12.968533,77.595022,10.17,25.09,139.92,0
722,2025-01-03T18:10:00,13.004575,77.516645,13.029444,77.596112,9.04,18.53,125.38,0
723,2025-01-03T18:15:00,12.930599,77.665293,12.983653,77.510922,17.74,53.44,236.29,2
724,2025-01-03T18:20:00,12.943632,77.593881,13.028679,77.560981,10.11,16.46,136.0,0
725,2025-01-03T18:25:00,12.970744,77.545496,12.924928,77.566546,5.58,15.87,112.26,2
726,2025-01-03T18:30:00,13.048219,77.597046,12.926875,77.678228,16.11,43.64,207.46,1
727,2025-01-03T18:35:00,12.942274,77.53686,12.905904,77.504369,5.36,11.45,96.08,1
728,2025-01-03T18:40:00,12.970158,77.621179,12.964253,77.505421,12.56,25.25,172.59,1
729,2025-01-03T18:45:00,12.964926,77.607108,12.971548,77.577842,3.26,11.05,93.87,2
730,2025-01-03T18:50:00,12.950372,77.623014,13.039036,77.692412,12.4,30.41,170.21,1
731,2025-01-03T18:55:00,12.942383,77.555802,12.960745,77.699759,15.73,32.7,181.88,0
732,2025-01-03T19:00:00,12.912386,77.530904,12.965934,77.602092,9.75,17.7,126.17,0
733,2025-01-03T19:05:00,13.044984,77.688941,12.950232,77.614171,13.29,33.31,190.21,2
734,2025-01-03T19:10:00,13.021603,77.689674,12.913699,77.53229,20.85,63.34,277.8,2
735,2025-01-03T19:15:00,13.009974,77.699084,12.943127,77.607644,12.39,29.8,166.45,1
736,2025-01-03T19:20:00,12.925374,77.695491,13.027998,77.599667,15.43,34.36,208.62,1
737,2025-01-03T19:25:00,12.977275,77.698057,12.991701,77.574195,13.52,29.34,182.26,1
738,2025-01-03T19:30:00,12.957677,77.569392,12.964771,77.656356,9.46,26.42,130.36,1
739,2025-01-03T19:35:00,13.021497,77.547658,12.933657,77.600901,11.34,17.12,147.9,0
740,2025-01-03T19:40:00,12.997245,77.602219,12.966828,77.693394,10.44,29.9,150.47,1
741,2025-01-03T19:45:00,13.030197,77.616621,13.007702,77.574409,5.21,10.21,76.67,0
742,2025-01-03T19:50:00,12.959172,77.673412,12.936599,77.693347,3.31,9.1,96.91,2
743,2025-01-03T19:55:00,13.044993,77.588688,12.94815,77.605219,10.92,24.82,152.71,1
744,2025-01-03T20:00:00,13.010471,77.510331,12.907394,77.577258,13.56,24.63,155.52,0
745,2025-01-03T20:05:00,12.928839,77.561894,13.046236,77.582223,13.24,34.11,176.88,1
746,2025-01-03T20:10:00,13.047501,77.54832,13.002192,77.643197,11.45,23.91,157.18,1
747,2025-01-03T20:15:00,12.989421,77.647916,12.931645,77.668324,6.79,15.92,98.87,0
748,2025-01-03T20:20:00,12.969049,77.543518,12.920067,77.690661,16.85,28.63,204.54,0
749,2025-01-03T20:25:00,12.98172,77.525129,12.943459,77.54775,4.91,9.38,71.47,0
750,2025-01-03T20:30:00,13.005605,77.543491,12.955002,77.578183,6.77,23.38,124.52,2
751,2025-01-03T20:35:00,12.910206,77.563381,12.940019,77.601185,5.27,15.06,101.36,1
752,2025-01-03T20:40:00,13.02673,77.571935,13.003085,77.562567,2.82,6.2,58.08,0
753,2025-01-03T20:45:00,12.949407,77.638676,13.014937,77.560819,11.15,31.14,170.94,2
754,2025-01-03T20:50:00,12.966949,77.645404,13.003938,77.697474,6.98,15.1,103.59,0
755,2025-01-03T20:55:00,12.923454,77.65036,12.98524,77.554933,12.42,28.97,170.15,1
756,2025-01-03T21:00:00,12.986897,77.6778,12.985396,77.626344,5.58,11.44,100.54,1
757,2025-01-03T21:05:00,12.946535,77.536353,12.97562,77.564562,4.45,8.74,66.59,0
758,2025-01-03T21:10:00,12.919993,77.685549,13.030155,77.641524,13.15,29.92,164.41,0
759,2025-01-03T21:15:00,12.917095,77.628782,13.025149,77.615471,12.1,29.75,169.41,1
760,2025-01-03T21:20:00,12.979306,77.506875,12.995844,77.516289,2.1,4.82,60.57,1
761,2025-01-03T21:25:00,13.003747,77.659002,12.924503,77.520863,17.37,41.29,204.37,0
762,2025-01-03T21:30:00,12.979228,77.593452,12.916007,77.629911,8.06,26.84,137.31,2
763,2025-01-03T21:35:00,12.91686,77.509862,12.938622,77.527132,3.06,5.77,61.58,0
764,2025-01-03T21:40:00,13.041447,77.622075,13.025246,77.64207,2.82,6.3,62.37,0
765,2025-01-03T21:45:00,12.951144,77.699534,12.939533,77.555826,15.63,39.45,209.48,2
766,2025-01-03T21:50:00,13.004503,77.645065,13.025457,77.694888,5.88,15.08,121.23,2
767,2025-01-03T21:55:00,12.997101,77.52567,12.997528,77.696497,18.51,54.4,250.44,2
768,2025-01-03T22:00:00,12.905992,77.572459,13.023959,77.6403,15.04,30.9,190.08,1
769,2025-01-03T22:05:00,13.039283,77.628217,12.946748,77.605064,10.59,26.19,123.42,0
770,2025-01-03T22:10:00,12.954009,77.595573,12.953293,77.636502,4.44,12.05,84.86,1
771,2025-01-03T22:15:00,12.918788,77.631102,12.90597,77.619536,1.9,6.44,73.32,2
772,2025-01-03T22:20:00,12.967356,77.591861,12.911545,77.634153,7.71,21.17,143.02,2
773,2025-01-03T22:25:00,13.031568,77.548636,12.982586,77.538499,5.56,13.4,84.2,0
774,2025-01-03T22:30:00,13.023076,77.652007,12.907315,77.668746,13.0,30.45,170.6,1
775,2025-01-03T22:35:00,13.013497,77.616487,12.927989,77.537646,12.78,19.9,158.32,0
776,2025-01-03T22:40:00,12.98817,77.66807,12.902625,77.509801,19.61,55.3,235.34,1
777,2025-01-03T22:45:00,12.989452,77.554843,12.903991,77.647046,13.79,35.59,176.23,1
778,2025-01-03T22:50:00,13.011253,77.635046,12.930882,77.570496,11.35,18.5,147.74,0
779,2025-01-03T22:55:00,13.04441,77.625669,12.927615,77.52113,17.23,53.05,234.41,2
780,2025-01-03T23:00:00,12.992743,77.656292,13.005492,77.666892,1.82,4.1,45.94,0
781,2025-01-03T23:05:00,12.996067,77.562832,13.043696,77.506685,8.07,17.47,129.44,1
782,2025-01-03T23:10:00,13.006833,77.535178,12.935307,77.598874,10.53,28.56,167.41,2
783,2025-01-03T23:15:00,12.975093,77.682357,12.921992,77.629186,8.25,13.67,109.61,0
784,2025-01-03T23:20:00,13.002514,77.618737,13.013224,77.561893,6.27,15.09,102.93,1
785,2025-01-03T23:25:00,12.984689,77.550465,13.037293,77.553137,5.86,15.25,111.8,2
786,2025-01-03T23:30:00,12.998484,77.681397,12.925312,77.693665,8.24,24.29,121.51,1
787,2025-01-03T23:35:00,12.928245,77.560747,12.913953,77.528774,3.81,7.33,73.41,0
788,2025-01-03T23:40:00,13.019337,77.528277,12.919548,77.628686,15.54,24.83,182.96,0
789,2025-01-03T23:45:00,12.998373,77.607455,13.001569,77.636534,3.17,7.18,82.08,1
790,2025-01-03T23:50:00,12.905851,77.591113,13.033646,77.613899,14.42,50.36,206.73,2
791,2025-01-03T23:55:00,13.001144,77.695991,13.04784,77.637336,8.21,18.86,107.67,0
792,2025-01-04T00:00:00,12.916054,77.65614,13.036529,77.576567,15.93,38.71,195.21,1
793,2025-01-04T00:05:00,13.014319,77.687235,13.041113,77.534956,16.76,54.27,224.65,2
794,2025-01-04T00:10:00,12.937926,77.513457,12.9402,77.682442,18.31,49.84,232.51,1
795,2025-01-04T00:15:00,12.904218,77.575064,12.994013,77.529219,11.15,30.5,166.69,2
796,2025-01-04T00:20:00,12.997842,77.581039,12.989407,77.52149,6.52,15.71,99.16,0
797,2025-01-04T00:25:00,13.049903,77.542286,12.939776,77.632572,15.67,53.54,213.88,2
798,2025-01-04T00:30:00,12.975431,77.659022,12.920362,77.695488,7.29,19.41,129.9,2
799,2025-01-04T00:35:00,12.940758,77.663191,12.956747,77.517679,15.87,39.38,187.19,0
800,2025-01-04T00:40:00,12.994453,77.583232,12.924981,77.697235,14.57,40.53,206.75,2
801,2025-01-04T00:45:00,13.039315,77.599349,13.026442,77.589177,1.81,4.93,58.14,1
802,2025-01-04T00:50:00,12.926095,77.572243,12.995595,77.514139,9.97,20.28,129.64,0
803,2025-01-04T00:55:00,13.022409,77.586413,13.019459,77.619083,3.55,10.35,96.33,2
804,2025-01-04T01:00:00,12.990646,77.626004,12.962607,77.528862,10.98,16.65,138.05,0
805,2025-01-04T01:05:00,12.931726,77.647207,12.948002,77.601209,5.3,13.04,85.48,0
806,2025-01-04T01:10:00,13.027737,77.672758,12.961016,77.652472,7.74,11.67,107.66,0
807,2025-01-04T01:15:00,12.968309,77.603603,12.901119,77.584537,7.75,18.93,120.97,1
808,2025-01-04T01:20:00,13.009833,77.546604,13.021971,77.617686,7.82,13.58,113.66,0
809,2025-01-04T01:25:00,12.962344,77.55166,13.030052,77.633854,11.66,29.01,163.74,1
810,2025-01-04T01:30:00,12.930638,77.625361,12.953811,77.699129,8.4,20.88,133.06,1
811,2025-01-04T01:35:00,13.020123,77.590226,13.007805,77.617247,3.23,7.09,77.96,1
812,2025-01-04T01:40:00,12.96959,77.549164,13.037226,77.567081,7.77,23.56,141.19,2
813,2025-01-04T01:45:00,12.919407,77.575164,12.914872,77.624591,5.38,14.95,109.58,1
814,2025-01-04T01:50:00,12.933071,77.532913,12.96095,77.685317,16.8,40.65,208.76,1
815,2025-01-04T01:55:00,13.047686,77.633281,12.942811,77.617162,11.79,29.08,148.09,0
816,2025-01-04T02:00:00,12.926218,77.629606,12.936818,77.643512,1.91,5.12,68.44,1
817,2025-01-04T02:05:00,12.911794,77.566183,12.937243,77.697603,14.52,32.42,176.47,0
818,2025-01-04T02:10:00,13.002709,77.542416,12.93585,77.556257,7.58,16.95,120.43,1
819,2025-01-04T02:15:00,12.950776,77.501418,13.002038,77.665088,18.63,30.92,217.5,0
820,2025-01-04T02:20:00,13.018512,77.623258,12.906729,77.624509,12.43,23.23,157.64,0
821,2025-01-04T02:25:00,12.960053,77.689431,12.960969,77.654367,3.8,11.01,85.9,1
822,2025-01-04T02:30:00,13.036164,77.517483,13.040474,77.665107,16.0,35.21,207.04,1
823,2025-01-04T02:35:00,12.943373,77.690452,12.907479,77.529982,17.84,45.96,225.22,1
824,2025-01-04T02:40:00,12.996773,77.503394,13.044055,77.508918,5.29,8.01,86.53,0
825,2025-01-04T02:45:00,12.999892,77.664531,12.901992,77.608403,12.47,31.16,170.26,1
826,2025-01-04T02:50:00,12.910832,77.636887,12.975483,77.65303,7.4,15.9,113.76,1
827,2025-01-04T02:55:00,13.030859,77.622623,12.923581,77.692468,14.13,29.28,188.64,1
828,2025-01-04T03:00:00,12.994025,77.55064,13.020554,77.663564,12.59,37.78,193.87,2
829,2025-01-04T03:05:00,12.919871,77.609383,12.981937,77.517895,12.08,34.47,164.37,1
830,2025-01-04T03:10:00,13.028423,77.519848,12.913608,77.552539,13.25,34.83,189.82,2
831,2025-01-04T03:15:00,12.993471,77.571213,13.018337,77.546738,3.83,8.57,84.79,1
832,2025-01-04T03:20:00,13.007049,77.674736,12.91902,77.673319,9.79,20.82,136.98,1
833,2025-01-04T03:25:00,13.005052,77.651774,12.915869,77.601228,11.33,38.93,172.02,2
834,2025-01-04T03:30:00,12.977028,77.690056,12.980353,77.578838,12.06,36.09,175.09,2
835,2025-01-04T03:35:00,13.027018,77.666388,12.960528,77.56666,13.09,33.68,160.04,1
836,2025-01-04T03:40:00,12.935751,77.658791,12.972972,77.566809,10.79,18.77,137.35,0
837,2025-01-04T03:45:00,12.925329,77.592135,12.946063,77.507032,9.51,19.43,126.39,0
838,2025-01-04T03:50:00,12.982757,77.571312,12.967095,77.693104,13.31,23.4,161.8,0
839,2025-01-04T03:55:00,13.013928,77.541198,13.006394,77.50423,4.09,11.36,77.94,1
840,2025-01-04T04:00:00,12.95081,77.612747,12.930747,77.648399,4.46,10.5,76.15,0
841,2025-01-04T04:05:00,12.952879,77.644537,12.947884,77.681182,4.01,6.73,68.86,0
842,2025-01-04T04:10:00,12.973955,77.516388,12.929397,77.688753,19.32,55.58,253.67,2
843,2025-01-04T04:15:00,12.940461,77.64048,12.998835,77.697825,8.99,19.52,123.85,0
844,2025-01-04T04:20:00,12.907804,77.522729,12.900588,77.699892,19.22,63.17,242.63,2
845,2025-01-04T04:25:00,12.92269,77.556935,12.956396,77.651262,10.89,22.62,154.34,1
846,2025-01-04T04:30:00,12.902704,77.520466,12.961575,77.686639,19.16,53.69,225.73,1
847,2025-01-04T04:35:00,12.91626,77.675187,13.017474,77.533624,19.03,47.32,232.61,1
848,2025-01-04T04:40:00,12.993764,77.689237,12.986966,77.608043,8.83,13.8,122.65,0
849,2025-01-04T04:45:00,12.920408,77.667216,12.923218,77.560235,11.6,21.72,150.73,0
850,2025-01-04T04:50:00,12.9382,77.59779,12.961111,77.697314,11.08,18.2,141.55,0
851,2025-01-04T04:55:00,12.908176,77.667288,12.976791,77.605402,10.16,22.05,143.97,1
852,2025-01-04T05:00:00,12.929654,77.563763,12.989024,77.542024,7.01,17.31,96.69,0
853,2025-01-04T05:05:00,12.920344,77.529126,13.004615,77.628561,14.28,41.95,192.63,1
854,2025-01-04T05:10:00,13.003789,77.53117,12.936516,77.668439,16.65,26.18,192.63,0
855,2025-01-04T05:15:00,13.038006,77.630051,12.913563,77.689571,15.27,28.05,190.71,0
856,2025-01-04T05:20:00,12.960339,77.510245,12.974477,77.524664,2.22,5.21,70.52,1
857,2025-01-04T05:25:00,12.923012,77.57331,12.956003,77.530282,5.93,16.06,107.35,1
858,2025-01-04T05:30:00,12.928557,77.573344,12.915871,77.625641,5.84,14.52,85.82,0
859,2025-01-04T05:35:00,12.986785,77.682268,12.983115,77.5349,15.97,37.43,196.35,0
860,2025-01-04T05:40:00,12.996632,77.630145,13.030023,77.678795,6.45,16.73,132.79,2
861,2025-01-04T05:45:00,13.013539,77.621343,12.925018,77.659484,10.68,22.27,153.28,1
862,2025-01-04T05:50:00,12.969571,77.534795,12.950622,77.503616,3.98,10.15,92.49,1
863,2025-01-04T05:55:00,13.025444,77.543093,12.918072,77.670307,18.24,45.13,217.97,0
864,2025-01-04T06:00:00,13.026381,77.600175,13.047213,77.519475,9.04,19.34,123.37,0
865,2025-01-04T06:05:00,12.909844,77.609882,12.98863,77.630546,9.04,16.86,119.39,0
866,2025-01-04T06:10:00,13.026552,77.538989,13.02403,77.612531,7.97,21.63,126.36,1
867,2025-01-04T06:15:00,13.030158,77.586423,13.044989,77.590443,1.71,3.22,40.11,0
868,2025-01-04T06:20:00,13.042755,77.563944,13.030215,77.67625,12.25,19.39,147.76,0
869,2025-01-04T06:25:00,13.017439,77.588531,12.97279,77.655582,8.8,17.1,123.59,0
870,2025-01-04T06:30:00,12.956429,77.573468,12.978892,77.66176,9.89,20.02,122.89,0
871,2025-01-04T06:35:00,12.941628,77.686683,13.00853,77.615437,10.72,21.76,156.64,1
872,2025-01-04T06:40:00,12.992715,77.601902,12.981862,77.571885,3.47,5.87,64.12,0
873,2025-01-04T06:45:00,12.970002,77.510542,12.905635,77.643436,16.08,40.35,208.66,1
